0.481400,0.092000
0.498200,0.094800
0.508000,0.108800
0.515000,0.103000
0.513000,0.108800
0.528800,0.112200
0.521000,0.110800
0.542600,0.120400
0.538800,0.127200
0.553200,0.135600
0.545000,0.130000
0.559000,0.138600
0.568600,0.141800
0.564600,0.140600
0.584800,0.144400
0.589400,0.151000
0.599800,0.159000
0.596000,0.161200
0.604400,0.164000
0.597800,0.166000
0.617400,0.178800
0.616000,0.170400
0.623200,0.186600
0.637000,0.193400
0.629400,0.189400
0.637200,0.202600
0.640200,0.201400
0.647400,0.197600
0.650000,0.215200
0.664600,0.215400
0.662400,0.220000
0.675000,0.233600
0.683800,0.233600
0.676600,0.243000
0.686200,0.241200
0.686200,0.243800
0.687200,0.245200
0.686000,0.253800
0.703000,0.259200
0.702200,0.263400
0.709600,0.270400
0.714000,0.285800
0.695200,0.280400
0.716600,0.282200
0.712400,0.279000
0.719000,0.294000
0.722200,0.285400
0.725400,0.301600
0.714800,0.294600
0.728200,0.302400
0.735800,0.303200
0.740600,0.311800
0.745000,0.306400
0.740600,0.321400
0.751000,0.311800
0.753600,0.329800
0.757200,0.331000
0.758200,0.343000
0.767200,0.341600
0.767000,0.334800
0.766600,0.357000
0.760600,0.343200
0.775400,0.357200
0.774000,0.349800
0.761200,0.352000
0.770600,0.357800
0.775800,0.364400
0.777000,0.366600
0.785400,0.371000
0.775800,0.380800
0.785800,0.378800
0.786200,0.372200
0.780600,0.377000
0.787600,0.397800
0.780400,0.391400
0.788800,0.384400
0.781000,0.388600
0.783600,0.397600
0.795800,0.396400
0.796600,0.399000
0.791600,0.397400
0.800000,0.410600
0.796000,0.407600
0.801400,0.423000
0.804400,0.417400
0.807800,0.411000
0.802400,0.421400
0.799800,0.419000
0.799000,0.415000
0.816200,0.435600
0.808400,0.430400
0.809600,0.429200
0.803400,0.429200
0.822800,0.436000
0.813400,0.444000
0.815600,0.444400
0.816000,0.444800
0.809000,0.437000
0.816800,0.446200
0.820600,0.430800
0.812600,0.440400
0.817400,0.454400
0.818600,0.452600
0.816400,0.460800
0.822400,0.454400
0.819800,0.450000
0.833600,0.465000
0.820800,0.457600
0.820400,0.458200
0.822200,0.460400
0.818800,0.467800
0.831000,0.479600
0.837400,0.467400
0.842200,0.466000
0.817800,0.460200
0.827000,0.483000
0.827800,0.473600
0.826000,0.480800
0.829800,0.478800
0.823400,0.467600
0.842200,0.488400
0.825200,0.478000
0.837200,0.493200
0.830800,0.485200
0.833800,0.478000
0.831400,0.486800
0.843000,0.485400
0.842000,0.497000
0.836600,0.499000
0.842200,0.497600
0.845600,0.497600
0.833200,0.493800
0.843400,0.498000
0.844800,0.506800
