0.004208,0.103600
0.030607,0.106600
0.074344,0.111200
0.095738,0.117900
0.109847,0.120500
0.105867,0.125400
0.150654,0.132400
0.185102,0.135800
0.201201,0.144900
0.225635,0.148700
0.267464,0.154900
0.259559,0.160800
0.300430,0.164500
0.300367,0.167300
0.335523,0.174700
0.352646,0.176900
0.368708,0.183300
0.388149,0.193000
0.388521,0.198600
0.392094,0.199000
0.457546,0.208600
0.453627,0.211800
0.480186,0.219600
0.488505,0.223800
0.491038,0.226700
0.529079,0.232700
0.527856,0.238800
0.540296,0.243500
0.546510,0.242500
0.563097,0.248400
0.584638,0.256900
0.585080,0.256700
0.619109,0.261500
0.598793,0.264700
0.626547,0.270700
0.645323,0.275600
0.684470,0.280900
0.648493,0.281100
0.677675,0.284300
0.685423,0.292400
0.711474,0.292200
0.712535,0.297000
0.734999,0.302700
0.724680,0.305900
0.739691,0.310600
0.737619,0.312700
0.751625,0.318300
0.779294,0.323700
0.786126,0.323800
0.783931,0.328600
0.807411,0.330200
0.800937,0.333600
0.804323,0.335800
0.811125,0.339000
0.811828,0.340800
0.834639,0.348900
0.834588,0.350600
0.831333,0.353500
0.839648,0.356000
0.859486,0.361800
0.869546,0.362300
0.872488,0.361200
0.870459,0.368600
0.894095,0.374700
0.893874,0.373700
0.880444,0.374400
0.888862,0.380300
0.895340,0.380400
0.903507,0.383400
0.918081,0.385300
0.909282,0.388200
0.947055,0.392600
0.903471,0.392900
0.930238,0.397700
0.942247,0.399400
0.930246,0.405400
0.954885,0.405700
0.949569,0.409500
0.961426,0.416200
0.965852,0.415800
0.983447,0.421200
0.973469,0.416300
0.983157,0.422600
0.980141,0.427800
0.993008,0.427800
0.995819,0.431400
1.018571,0.431200
1.012768,0.434900
1.017683,0.436600
1.021350,0.438700
1.012256,0.439300
1.005890,0.439200
1.007498,0.440500
1.040176,0.449300
1.051569,0.448900
1.022698,0.452900
1.062301,0.457700
1.038382,0.457900
1.059620,0.460200
1.047281,0.462300
1.034063,0.463700
1.062777,0.465900
1.050752,0.469600
1.051161,0.471200
1.080455,0.473800
1.065437,0.473700
1.068902,0.475700
1.072127,0.478100
1.088024,0.484800
1.079987,0.482900
1.093614,0.486400
1.092927,0.489800
1.108719,0.490900
1.096187,0.489600
1.108208,0.494300
1.107185,0.494100
1.097923,0.494500
1.114757,0.498900
1.095674,0.502600
1.126422,0.504400
1.137480,0.506800
1.127457,0.508000
1.131572,0.510400
1.137187,0.514100
1.135536,0.513300
1.150072,0.513500
1.162689,0.517000
1.155439,0.514900
1.139660,0.518500
1.131972,0.518300
1.158357,0.524600
1.147801,0.522800
1.122501,0.525600
1.162784,0.525100
1.149587,0.530700
1.171180,0.536500
1.167310,0.535900
1.167108,0.536000
1.159873,0.537700
1.166609,0.539500
1.177179,0.541400
1.183008,0.544000
1.177091,0.545900
1.168711,0.546100
1.190541,0.550200
1.192936,0.549100
1.181406,0.551600
1.175920,0.550300
1.189973,0.555500
1.169237,0.555000
1.192288,0.559000
1.177633,0.554000
1.208571,0.563900
1.198308,0.563600
1.187442,0.565300
1.185121,0.559700
1.187367,0.563200
1.200239,0.568800
1.202212,0.570700
1.195135,0.569900
1.188683,0.570900
1.216858,0.568000
1.196895,0.575000
1.192354,0.573400
1.186443,0.574500
1.219083,0.573500
1.224532,0.581600
1.202854,0.577200
1.218896,0.580800
1.216968,0.584200
1.225856,0.588500
1.213228,0.589500
1.232189,0.582100
1.223664,0.587800
1.240698,0.587200
1.206387,0.592500
1.237384,0.592600
1.228250,0.595100
1.209037,0.595100
1.249137,0.595800
1.227328,0.591300
1.235123,0.600500
1.231755,0.600000
1.232049,0.599700
1.239965,0.602300
1.223611,0.605200
1.243991,0.604500
1.236253,0.606600
1.240038,0.602200
1.239778,0.603900
1.242164,0.604400
1.238831,0.606100
1.220848,0.609800
1.230645,0.606300
1.247728,0.612000
1.249921,0.609500
1.260138,0.614500
1.240998,0.614000
1.245041,0.614400
1.250302,0.617600
1.249628,0.616600
1.229181,0.614800
1.249563,0.617000
1.257200,0.619100
1.245953,0.616200
1.248460,0.617700
1.276682,0.624300
1.255910,0.620000
1.244938,0.621000
